dataset,project_broad_celltype,program,mean_score,detection_fraction
in_house,T/NK,fibroblast/mesenchymal,0.0235699965891468,0.0495049504950495
in_house,other/uncertain,fibroblast/mesenchymal,0,0
in_house,neutrophil,fibroblast/mesenchymal,0.0208199389763002,0.0434782608695652
in_house,monocyte/macrophage,fibroblast/mesenchymal,0.010615939932842,0.0256410256410256
in_house,B,fibroblast/mesenchymal,0.00920950208453394,0.0384615384615385
in_house,hepatocyte/tumor epithelial,fibroblast/mesenchymal,0.278287252031206,0.25
in_house,plasma,fibroblast/mesenchymal,0,0
in_house,fibroblast/mesenchymal,fibroblast/mesenchymal,0.960040810264004,1
in_house,dendritic,fibroblast/mesenchymal,0.803848824476853,1
in_house,endothelial,fibroblast/mesenchymal,0.124472660172306,0.5
in_house,T/NK,hepatocyte/tumor epithelial,0.0888549559984995,0.233532934131737
in_house,neutrophil,hepatocyte/tumor epithelial,0.0565589808940702,0.102941176470588
in_house,other/uncertain,hepatocyte/tumor epithelial,0.0742682680843853,0.137931034482759
in_house,endothelial,hepatocyte/tumor epithelial,0.433173389775085,0.8
in_house,fibroblast/mesenchymal,hepatocyte/tumor epithelial,0.107668838031975,0.25
in_house,B,hepatocyte/tumor epithelial,0.161532311151908,0.347826086956522
in_house,monocyte/macrophage,hepatocyte/tumor epithelial,0.286733050360996,0.333333333333333
in_house,hepatocyte/tumor epithelial,hepatocyte/tumor epithelial,3.96131826793208,1
in_house,plasma,hepatocyte/tumor epithelial,0.0659325229584492,0.5
in_house,dendritic,hepatocyte/tumor epithelial,0,0
in_house,mast,hepatocyte/tumor epithelial,0,0
in_house,T/NK,T/NK,2.69681759402645,1
in_house,neutrophil,T/NK,1.20191474859826,0.661764705882353
in_house,other/uncertain,T/NK,1.68454918548065,0.931034482758621
in_house,endothelial,T/NK,0.586028228678773,0.8
in_house,fibroblast/mesenchymal,T/NK,0.0842903132688432,0.5
in_house,B,T/NK,1.16350335390801,0.782608695652174
in_house,monocyte/macrophage,T/NK,1.77432499895418,0.875
in_house,hepatocyte/tumor epithelial,T/NK,0.626419987237786,0.714285714285714
in_house,plasma,T/NK,1.38058334616528,0.75
in_house,dendritic,T/NK,0,0
in_house,mast,T/NK,1.65364212155742,1
in_house,T/NK,B,1.08849505138505,0.94311377245509
in_house,neutrophil,B,0.859593418044006,0.75
in_house,other/uncertain,B,0.934448817290561,0.689655172413793
in_house,endothelial,B,0.885838070084065,1
in_house,fibroblast/mesenchymal,B,0.0506491926463397,0.25
in_house,B,B,2.97844970899962,1
in_house,monocyte/macrophage,B,0.876320136598042,0.875
in_house,hepatocyte/tumor epithelial,B,0.781625098908342,0.714285714285714
in_house,plasma,B,1.50717525841353,1
in_house,dendritic,B,0,0
in_house,mast,B,1.15272037383065,1
in_house,T/NK,plasma,0.516278764392262,0.721556886227545
in_house,neutrophil,plasma,0.484472553235736,0.573529411764706
in_house,other/uncertain,plasma,0.414150367172989,0.482758620689655
in_house,endothelial,plasma,0.585210267186251,0.8
in_house,fibroblast/mesenchymal,plasma,0.495446841862497,1
in_house,B,plasma,0.970000907948989,0.869565217391304
in_house,monocyte/macrophage,plasma,0.465057310127513,0.666666666666667
in_house,hepatocyte/tumor epithelial,plasma,0.693410911054834,0.857142857142857
in_house,plasma,plasma,5.29281980665673,1
in_house,dendritic,plasma,0,0
in_house,mast,plasma,0,0
in_house,T/NK,monocyte/macrophage,1.11050703702487,0.976047904191617
in_house,neutrophil,monocyte/macrophage,2.35139145543236,0.985294117647059
in_house,other/uncertain,monocyte/macrophage,1.36816527519487,0.793103448275862
in_house,endothelial,monocyte/macrophage,1.23956428860446,0.8
in_house,fibroblast/mesenchymal,monocyte/macrophage,0.52299738360203,1
in_house,B,monocyte/macrophage,1.72027398430292,0.91304347826087
in_house,monocyte/macrophage,monocyte/macrophage,2.00166520667943,1
in_house,hepatocyte/tumor epithelial,monocyte/macrophage,2.48865976368553,1
in_house,plasma,monocyte/macrophage,1.22484024117824,1
in_house,dendritic,monocyte/macrophage,0.663660741855276,1
in_house,mast,monocyte/macrophage,1.09025479100442,1
in_house,T/NK,neutrophil,0.877686558368431,0.976047904191617
in_house,neutrophil,neutrophil,3.20864943378329,1
in_house,other/uncertain,neutrophil,1.36106829451683,0.896551724137931
in_house,endothelial,neutrophil,0.527789635548537,1
in_house,fibroblast/mesenchymal,neutrophil,0.609012997279051,1
in_house,B,neutrophil,0.917020018457974,0.869565217391304
in_house,monocyte/macrophage,neutrophil,1.56749488495637,0.958333333333333
in_house,hepatocyte/tumor epithelial,neutrophil,0.509903022189209,0.857142857142857
in_house,plasma,neutrophil,0.46886745528175,1
in_house,dendritic,neutrophil,0.132092438407989,1
in_house,mast,neutrophil,0,0
in_house,T/NK,dendritic,0.292038893836493,0.404191616766467
in_house,neutrophil,dendritic,0.208281847236681,0.294117647058824
in_house,other/uncertain,dendritic,0.18710400656114,0.275862068965517
in_house,endothelial,dendritic,1.38342073353024,0.8
in_house,fibroblast/mesenchymal,dendritic,0.862767748380547,1
in_house,B,dendritic,1.26004873621348,0.608695652173913
in_house,monocyte/macrophage,dendritic,0.32044572845803,0.333333333333333
in_house,hepatocyte/tumor epithelial,dendritic,0.92278778738626,1
in_house,plasma,dendritic,0.598098388808957,1
in_house,dendritic,dendritic,1.59771655081217,1
in_house,mast,dendritic,0,0
in_house,T/NK,mast,0.00834555342282358,0.0119760479041916
in_house,neutrophil,mast,0.00439296663935465,0.0147058823529412
in_house,other/uncertain,mast,0,0
in_house,endothelial,mast,0,0
in_house,fibroblast/mesenchymal,mast,0,0
in_house,B,mast,0.0482836433346862,0.0869565217391304
in_house,monocyte/macrophage,mast,0,0
in_house,hepatocyte/tumor epithelial,mast,0.0433441853883024,0.142857142857143
in_house,plasma,mast,0,0
in_house,dendritic,mast,0,0
in_house,mast,mast,4.64655492022487,1
in_house,T/NK,endothelial,0.0429875707229939,0.0808383233532934
in_house,neutrophil,endothelial,0.103085152072411,0.147058823529412
in_house,other/uncertain,endothelial,0.0876029326836372,0.103448275862069
in_house,endothelial,endothelial,2.47311924206094,1
in_house,fibroblast/mesenchymal,endothelial,0,0
in_house,B,endothelial,0.119793844559593,0.347826086956522
in_house,monocyte/macrophage,endothelial,0.16919560022016,0.291666666666667
in_house,hepatocyte/tumor epithelial,endothelial,0,0
in_house,plasma,endothelial,0.042333419297521,0.25
in_house,dendritic,endothelial,0,0
in_house,mast,endothelial,0,0
in_house,T/NK,fibroblast/mesenchymal,0.0110978895058406,0.032934131736527
in_house,neutrophil,fibroblast/mesenchymal,0.0281157744690102,0.0441176470588235
in_house,other/uncertain,fibroblast/mesenchymal,0,0
in_house,endothelial,fibroblast/mesenchymal,0.36914276146022,0.4
in_house,fibroblast/mesenchymal,fibroblast/mesenchymal,1.30112163468986,1
in_house,B,fibroblast/mesenchymal,0.0757461932140525,0.0434782608695652
in_house,monocyte/macrophage,fibroblast/mesenchymal,0.082787700906632,0.125
in_house,hepatocyte/tumor epithelial,fibroblast/mesenchymal,0.110936707188296,0.285714285714286
in_house,plasma,fibroblast/mesenchymal,0,0
in_house,dendritic,fibroblast/mesenchymal,1.2876392327578,1
in_house,mast,fibroblast/mesenchymal,0,0
in_house,neutrophil,hepatocyte/tumor epithelial,0.29790435409801,0.32258064516129
in_house,endothelial,hepatocyte/tumor epithelial,0.277096460491894,0.611764705882353
in_house,plasma,hepatocyte/tumor epithelial,0.232791700494168,0.390243902439024
in_house,T/NK,hepatocyte/tumor epithelial,0.257121609985601,0.369565217391304
in_house,other/uncertain,hepatocyte/tumor epithelial,0.364497411812131,0.409090909090909
in_house,B,hepatocyte/tumor epithelial,0.181270362165434,0.361111111111111
in_house,hepatocyte/tumor epithelial,hepatocyte/tumor epithelial,3.14634247711144,1
in_house,monocyte/macrophage,hepatocyte/tumor epithelial,0.289592033782103,0.571428571428571
in_house,fibroblast/mesenchymal,hepatocyte/tumor epithelial,0.736727974996322,0.9375
in_house,mast,hepatocyte/tumor epithelial,0,0
in_house,dendritic,hepatocyte/tumor epithelial,0.219937028798178,0.333333333333333
in_house,neutrophil,T/NK,0.429145735943307,0.258064516129032
in_house,endothelial,T/NK,0.141815736230163,0.317647058823529
in_house,plasma,T/NK,0.42244628545061,0.341463414634146
in_house,T/NK,T/NK,2.44543164961648,1
in_house,other/uncertain,T/NK,0.613494491830757,0.5
in_house,B,T/NK,0.383805294196342,0.555555555555556
in_house,hepatocyte/tumor epithelial,T/NK,0.360541044361732,0.333333333333333
in_house,monocyte/macrophage,T/NK,0.204384185782125,0.4
in_house,fibroblast/mesenchymal,T/NK,0.151917875786207,0.375
in_house,mast,T/NK,0.867667472844854,1
in_house,dendritic,T/NK,0,0
in_house,neutrophil,B,1.19674882534488,0.838709677419355
in_house,endothelial,B,1.12567078216117,0.894117647058824
in_house,plasma,B,0.756173142030196,0.707317073170732
in_house,T/NK,B,0.769503298292158,0.771739130434783
in_house,other/uncertain,B,0.547713503782329,0.545454545454545
in_house,B,B,3.19779441566628,1
in_house,hepatocyte/tumor epithelial,B,0.675994934986157,0.833333333333333
in_house,monocyte/macrophage,B,1.10847844211511,0.8
in_house,fibroblast/mesenchymal,B,1.67756455112922,0.9375
in_house,mast,B,1.01839788441575,1
in_house,dendritic,B,1.07359604062072,1
in_house,neutrophil,plasma,1.57386356075493,1
in_house,endothelial,plasma,0.972473166860622,0.952941176470588
in_house,plasma,plasma,3.90630902851306,1
in_house,T/NK,plasma,1.09675275117125,0.940217391304348
in_house,other/uncertain,plasma,1.36756808044324,0.931818181818182
in_house,B,plasma,1.43616066383894,0.944444444444444
in_house,hepatocyte/tumor epithelial,plasma,0.89232334687334,0.875
in_house,monocyte/macrophage,plasma,1.26397275589577,0.971428571428571
in_house,fibroblast/mesenchymal,plasma,0.899288766744662,0.875
in_house,mast,plasma,1.60129567894425,1
in_house,dendritic,plasma,1.11767273927149,1
in_house,neutrophil,monocyte/macrophage,1.82497723044501,0.903225806451613
in_house,endothelial,monocyte/macrophage,0.982170380970803,0.929411764705882
in_house,plasma,monocyte/macrophage,0.774756448333931,0.804878048780488
in_house,T/NK,monocyte/macrophage,0.852479711356641,0.831521739130435
in_house,other/uncertain,monocyte/macrophage,0.700442511003267,0.659090909090909
in_house,B,monocyte/macrophage,1.27907146309336,0.833333333333333
in_house,hepatocyte/tumor epithelial,monocyte/macrophage,1.44412114445228,0.958333333333333
in_house,monocyte/macrophage,monocyte/macrophage,2.14370013792996,1
in_house,fibroblast/mesenchymal,monocyte/macrophage,1.1605089503991,0.9375
in_house,mast,monocyte/macrophage,0.867667472844854,1
in_house,dendritic,monocyte/macrophage,1.28770717582447,1
in_house,neutrophil,neutrophil,2.78651381108694,1
in_house,endothelial,neutrophil,0.381217486361038,0.752941176470588
in_house,plasma,neutrophil,0.588769836195044,0.804878048780488
in_house,T/NK,neutrophil,0.754107074516891,0.815217391304348
in_house,other/uncertain,neutrophil,0.493538784769577,0.590909090909091
in_house,B,neutrophil,0.537509869444754,0.75
in_house,hepatocyte/tumor epithelial,neutrophil,0.353707723872926,0.833333333333333
in_house,monocyte/macrophage,neutrophil,0.862400330663768,0.942857142857143
in_house,fibroblast/mesenchymal,neutrophil,0.311522204283858,0.8125
in_house,mast,neutrophil,0.712577384992632,1
in_house,dendritic,neutrophil,0.909376309491651,1
in_house,neutrophil,dendritic,0.478193129726212,0.516129032258065
in_house,endothelial,dendritic,0.989207733217205,0.941176470588235
in_house,plasma,dendritic,0.367045329897552,0.609756097560976
in_house,T/NK,dendritic,0.150211072983584,0.25
in_house,other/uncertain,dendritic,0.54549347350227,0.454545454545455
in_house,B,dendritic,0.9487282324321,0.777777777777778
in_house,hepatocyte/tumor epithelial,dendritic,0.596556672824134,0.833333333333333
in_house,monocyte/macrophage,dendritic,0.825811401914524,0.8
in_house,fibroblast/mesenchymal,dendritic,1.35124612190127,1
in_house,mast,dendritic,0,0
in_house,dendritic,dendritic,1.93371907205306,1
in_house,neutrophil,mast,0.0185250499262892,0.032258064516129
in_house,endothelial,mast,0.0364161452022169,0.0588235294117647
in_house,plasma,mast,0.0120800676141482,0.024390243902439
in_house,T/NK,mast,0.0333549363174624,0.0434782608695652
in_house,other/uncertain,mast,0.0444698853113238,0.0227272727272727
in_house,B,mast,0,0
in_house,hepatocyte/tumor epithelial,mast,0.0103846951894307,0.0416666666666667
in_house,monocyte/macrophage,mast,0.0318192134146096,0.0571428571428571
in_house,fibroblast/mesenchymal,mast,0.0441908010823459,0.125
in_house,mast,mast,5.51583825169624,1
in_house,dendritic,mast,0.105120277794269,0.333333333333333
in_house,neutrophil,endothelial,0.474605516773974,0.419354838709677
in_house,endothelial,endothelial,2.34733863236983,1
in_house,plasma,endothelial,0.500035685064253,0.658536585365854
in_house,T/NK,endothelial,0.130854200351253,0.217391304347826
in_house,other/uncertain,endothelial,0.614689074625555,0.522727272727273
in_house,B,endothelial,0.565391492931264,0.444444444444444
in_house,hepatocyte/tumor epithelial,endothelial,0.192101610852562,0.25
in_house,monocyte/macrophage,endothelial,1.02764109618706,0.857142857142857
in_house,fibroblast/mesenchymal,endothelial,0.694125205907469,0.75
in_house,mast,endothelial,0,0
in_house,dendritic,endothelial,0.895107605276173,0.666666666666667
in_house,neutrophil,fibroblast/mesenchymal,0.0692631031018244,0.0967741935483871
in_house,endothelial,fibroblast/mesenchymal,0.203343384244509,0.4
in_house,plasma,fibroblast/mesenchymal,0.0734809372064166,0.170731707317073
in_house,T/NK,fibroblast/mesenchymal,0.0446432925116647,0.0815217391304348
in_house,other/uncertain,fibroblast/mesenchymal,0.0498132799947598,0.0909090909090909
in_house,B,fibroblast/mesenchymal,0.036421466363457,0.111111111111111
in_house,hepatocyte/tumor epithelial,fibroblast/mesenchymal,0.190036505306599,0.291666666666667
in_house,monocyte/macrophage,fibroblast/mesenchymal,0.21955154336719,0.4
in_house,fibroblast/mesenchymal,fibroblast/mesenchymal,2.98221976208587,1
in_house,mast,fibroblast/mesenchymal,0,0
in_house,dendritic,fibroblast/mesenchymal,0.113498689661676,0.333333333333333
in_house,T/NK,hepatocyte/tumor epithelial,1.85910845674654,1
in_house,monocyte/macrophage,hepatocyte/tumor epithelial,1.98431180339608,1
in_house,other/uncertain,hepatocyte/tumor epithelial,2.14494121811761,1
in_house,hepatocyte/tumor epithelial,hepatocyte/tumor epithelial,3.87471604609798,1
in_house,B,hepatocyte/tumor epithelial,1.68958479412852,1
in_house,endothelial,hepatocyte/tumor epithelial,1.4504229187058,1
in_house,fibroblast/mesenchymal,hepatocyte/tumor epithelial,1.91848319148121,1
in_house,neutrophil,hepatocyte/tumor epithelial,2.31030116750305,1
in_house,dendritic,hepatocyte/tumor epithelial,1.59275563628192,1
in_house,plasma,hepatocyte/tumor epithelial,1.03942006922012,1
in_house,mast,hepatocyte/tumor epithelial,2.23342498213857,1
in_house,T/NK,T/NK,2.70883029010847,1
in_house,monocyte/macrophage,T/NK,0.732807787350747,0.538461538461538
in_house,other/uncertain,T/NK,1.36165871488016,0.642857142857143
in_house,hepatocyte/tumor epithelial,T/NK,0.618843102311074,0.554140127388535
in_house,B,T/NK,0.772727840848019,0.733333333333333
in_house,endothelial,T/NK,0.12996407248999,0.333333333333333
in_house,fibroblast/mesenchymal,T/NK,0.0458019558015833,0.166666666666667
in_house,neutrophil,T/NK,0.923972457491115,0.528089887640449
in_house,dendritic,T/NK,0.107248494591038,0.333333333333333
in_house,plasma,T/NK,0,0
in_house,mast,T/NK,0.454855964500246,1
in_house,T/NK,B,0.877651570308069,0.857142857142857
in_house,monocyte/macrophage,B,1.46834299608456,0.723076923076923
in_house,other/uncertain,B,1.12981392363208,0.785714285714286
in_house,hepatocyte/tumor epithelial,B,0.516560973245404,0.630573248407643
in_house,B,B,2.91726818137347,1
in_house,endothelial,B,1.3229910288309,1
in_house,fibroblast/mesenchymal,B,1.375868315906,0.833333333333333
in_house,neutrophil,B,0.778065022675305,0.651685393258427
in_house,dendritic,B,0.948905416327381,1
in_house,plasma,B,1.02957241752845,0.5
in_house,mast,B,1.0697606500916,1
in_house,T/NK,plasma,0.527872704406676,0.706766917293233
in_house,monocyte/macrophage,plasma,0.406076370059455,0.569230769230769
in_house,other/uncertain,plasma,0.708458525017637,0.714285714285714
in_house,hepatocyte/tumor epithelial,plasma,0.5433900204008,0.700636942675159
in_house,B,plasma,0.655945941477842,0.8
in_house,endothelial,plasma,0.39906863800722,0.8
in_house,fibroblast/mesenchymal,plasma,0.595818019720537,0.833333333333333
in_house,neutrophil,plasma,0.432285524797966,0.438202247191011
in_house,dendritic,plasma,0.279829899029097,0.333333333333333
in_house,plasma,plasma,3.05725900453532,1
in_house,mast,plasma,1.2368487867976,1
in_house,T/NK,monocyte/macrophage,1.23285175931958,0.992481203007519
in_house,monocyte/macrophage,monocyte/macrophage,3.16041237182428,1
in_house,other/uncertain,monocyte/macrophage,1.54405708051368,1
in_house,hepatocyte/tumor epithelial,monocyte/macrophage,2.48853470137067,0.993630573248408
in_house,B,monocyte/macrophage,2.10956179463468,1
in_house,endothelial,monocyte/macrophage,1.24008213388535,1
in_house,fibroblast/mesenchymal,monocyte/macrophage,1.47878594024596,1
in_house,neutrophil,monocyte/macrophage,2.63238359915184,1
in_house,dendritic,monocyte/macrophage,0.587832357625601,0.666666666666667
in_house,plasma,monocyte/macrophage,0.737626653999977,1
in_house,mast,monocyte/macrophage,2.57526009753623,1
in_house,T/NK,neutrophil,1.29743216232737,1
in_house,monocyte/macrophage,neutrophil,2.16271233106666,1
in_house,other/uncertain,neutrophil,1.5166221543668,0.928571428571429
in_house,hepatocyte/tumor epithelial,neutrophil,0.764933848526159,0.910828025477707
in_house,B,neutrophil,0.834496062538953,0.933333333333333
in_house,endothelial,neutrophil,0.525195620520836,0.933333333333333
in_house,fibroblast/mesenchymal,neutrophil,0.565977100472785,0.833333333333333
in_house,neutrophil,neutrophil,3.42795380337302,1
in_house,dendritic,neutrophil,0.551234789734624,0.666666666666667
in_house,plasma,neutrophil,0.492507690255617,1
in_house,mast,neutrophil,0.523046986999769,1
in_house,T/NK,dendritic,0.46905218413646,0.488721804511278
in_house,monocyte/macrophage,dendritic,0.881215585806985,0.676923076923077
in_house,other/uncertain,dendritic,0.87252302947655,0.642857142857143
in_house,hepatocyte/tumor epithelial,dendritic,0.542131215496529,0.713375796178344
in_house,B,dendritic,1.28605849258638,0.866666666666667
in_house,endothelial,dendritic,1.11784856246448,1
in_house,fibroblast/mesenchymal,dendritic,1.49212088494384,1
in_house,neutrophil,dendritic,0.308497755503485,0.325842696629214
in_house,dendritic,dendritic,2.10409643483611,1
in_house,plasma,dendritic,0.166141144897232,0.5
in_house,mast,dendritic,0.559549398887931,1
in_house,T/NK,mast,0.00421650842848492,0.0075187969924812
in_house,monocyte/macrophage,mast,0.0471648825338762,0.0307692307692308
in_house,other/uncertain,mast,0,0
in_house,hepatocyte/tumor epithelial,mast,0.0158251910739244,0.0191082802547771
in_house,B,mast,0,0
in_house,endothelial,mast,0,0
in_house,fibroblast/mesenchymal,mast,0,0
in_house,neutrophil,mast,0.0221206103999932,0.0224719101123596
in_house,dendritic,mast,0,0
in_house,plasma,mast,0,0
in_house,mast,mast,5.89091642365606,1
in_house,T/NK,endothelial,0.079998064734427,0.135338345864662
in_house,monocyte/macrophage,endothelial,0.371814735554898,0.476923076923077
in_house,other/uncertain,endothelial,0.214789407596753,0.285714285714286
in_house,hepatocyte/tumor epithelial,endothelial,0.193503072476191,0.178343949044586
in_house,B,endothelial,0.663734667362685,0.6
in_house,endothelial,endothelial,2.2216958397904,1
in_house,fibroblast/mesenchymal,endothelial,0.242100859720483,0.5
in_house,neutrophil,endothelial,0.140491892293206,0.157303370786517
in_house,dendritic,endothelial,0.531391720213201,0.666666666666667
in_house,plasma,endothelial,0.321003165936152,1
in_house,mast,endothelial,0,0
in_house,T/NK,fibroblast/mesenchymal,0.0251945005943769,0.0526315789473684
in_house,monocyte/macrophage,fibroblast/mesenchymal,0.0491563979286665,0.0923076923076923
in_house,other/uncertain,fibroblast/mesenchymal,0.165783194298375,0.214285714285714
in_house,hepatocyte/tumor epithelial,fibroblast/mesenchymal,0.138189356664934,0.197452229299363
in_house,B,fibroblast/mesenchymal,0.147225508055171,0.4
in_house,endothelial,fibroblast/mesenchymal,0.211574849515917,0.333333333333333
in_house,fibroblast/mesenchymal,fibroblast/mesenchymal,2.95587458556948,1
in_house,neutrophil,fibroblast/mesenchymal,0.0477627475428982,0.0674157303370787
in_house,dendritic,fibroblast/mesenchymal,0,0
in_house,plasma,fibroblast/mesenchymal,0.314444079386876,0.5
in_house,mast,fibroblast/mesenchymal,0,0
in_house,T/NK,hepatocyte/tumor epithelial,0.0235594080623769,0.0569948186528497
in_house,B,hepatocyte/tumor epithelial,0.0407413903683893,0.148148148148148
in_house,monocyte/macrophage,hepatocyte/tumor epithelial,0.0583387699649119,0.111111111111111
in_house,dendritic,hepatocyte/tumor epithelial,0,0
in_house,other/uncertain,hepatocyte/tumor epithelial,0,0
in_house,endothelial,hepatocyte/tumor epithelial,0.109325508076189,0.2
in_house,neutrophil,hepatocyte/tumor epithelial,0,0
in_house,plasma,hepatocyte/tumor epithelial,0.0641973784983116,0.2
in_house,hepatocyte/tumor epithelial,hepatocyte/tumor epithelial,3.58820901561534,1
in_house,fibroblast/mesenchymal,hepatocyte/tumor epithelial,0,0
in_house,T/NK,T/NK,2.89521742459142,1
in_house,B,T/NK,0.835240763452332,0.851851851851852
in_house,monocyte/macrophage,T/NK,1.48898857926337,0.777777777777778
in_house,dendritic,T/NK,0.361563553219582,0.625
in_house,other/uncertain,T/NK,1.56333410158683,0.785714285714286
in_house,endothelial,T/NK,0.247067331838418,0.8
in_house,neutrophil,T/NK,1.24783925565305,0.571428571428571
in_house,plasma,T/NK,0.152985650926237,0.4
in_house,hepatocyte/tumor epithelial,T/NK,0.535575821382411,0.4
in_house,fibroblast/mesenchymal,T/NK,0,0
in_house,T/NK,B,0.946969934966706,0.860103626943005
in_house,B,B,3.21811281607425,1
in_house,monocyte/macrophage,B,1.40942215111197,0.777777777777778
in_house,dendritic,B,0.365065625015081,0.5
in_house,other/uncertain,B,0.792761078531978,0.714285714285714
in_house,endothelial,B,0.94464975835673,1
in_house,neutrophil,B,0.972398382997214,0.666666666666667
in_house,plasma,B,1.11499765605259,0.8
in_house,hepatocyte/tumor epithelial,B,0.320370844492713,0.6
in_house,fibroblast/mesenchymal,B,0.470560286236234,1
in_house,T/NK,plasma,0.57761034479324,0.691709844559586
in_house,B,plasma,0.620798300931793,0.740740740740741
in_house,monocyte/macrophage,plasma,0.544825223908826,0.740740740740741
in_house,dendritic,plasma,0.384530882402439,0.625
in_house,other/uncertain,plasma,0.349723594490556,0.357142857142857
in_house,endothelial,plasma,0.675982864113352,1
in_house,neutrophil,plasma,0.345454233799296,0.380952380952381
in_house,plasma,plasma,3.09459141182872,1
in_house,hepatocyte/tumor epithelial,plasma,0.996185632816152,1
in_house,fibroblast/mesenchymal,plasma,0.528992135051377,1
in_house,T/NK,monocyte/macrophage,0.995406484182791,0.862694300518135
in_house,B,monocyte/macrophage,2.07233583523124,0.925925925925926
in_house,monocyte/macrophage,monocyte/macrophage,2.33479255784276,1
in_house,dendritic,monocyte/macrophage,0.487798818594417,0.75
in_house,other/uncertain,monocyte/macrophage,0.942487537327813,0.785714285714286
in_house,endothelial,monocyte/macrophage,1.19433851954029,0.8
in_house,neutrophil,monocyte/macrophage,2.45371242638549,0.952380952380952
in_house,plasma,monocyte/macrophage,1.46028748670665,0.8
in_house,hepatocyte/tumor epithelial,monocyte/macrophage,1.69798070007922,1
in_house,fibroblast/mesenchymal,monocyte/macrophage,0.525900000850447,1
in_house,T/NK,neutrophil,0.807761382560266,0.911917098445596
in_house,B,neutrophil,1.13427805993173,0.851851851851852
in_house,monocyte/macrophage,neutrophil,1.18481640170857,0.962962962962963
in_house,dendritic,neutrophil,0.181077879875917,0.5
in_house,other/uncertain,neutrophil,0.806113926334975,0.714285714285714
in_house,endothelial,neutrophil,0.516132996451534,0.8
in_house,neutrophil,neutrophil,3.08271341691974,1
in_house,plasma,neutrophil,0.550453910224473,0.8
in_house,hepatocyte/tumor epithelial,neutrophil,0.265659080802636,0.8
in_house,fibroblast/mesenchymal,neutrophil,0.288091228668822,0.5
in_house,T/NK,dendritic,0.521832544853169,0.531088082901554
in_house,B,dendritic,1.64151290561763,0.703703703703704
in_house,monocyte/macrophage,dendritic,0.667397694356033,0.518518518518519
in_house,dendritic,dendritic,1.2304151738492,1
in_house,other/uncertain,dendritic,0.147858625422292,0.285714285714286
in_house,endothelial,dendritic,1.4413871291493,1
in_house,neutrophil,dendritic,0.135387998578161,0.19047619047619
in_house,plasma,dendritic,0.524939899902648,0.6
in_house,hepatocyte/tumor epithelial,dendritic,0.661690467167208,1
in_house,fibroblast/mesenchymal,dendritic,0.663466850535107,1
in_house,T/NK,mast,0.00482337660904451,0.0077720207253886
in_house,B,mast,0,0
in_house,monocyte/macrophage,mast,0,0
in_house,dendritic,mast,0,0
in_house,other/uncertain,mast,0,0
in_house,endothelial,mast,0.137968356974526,0.4
in_house,neutrophil,mast,0,0
in_house,plasma,mast,0,0
in_house,hepatocyte/tumor epithelial,mast,0,0
in_house,fibroblast/mesenchymal,mast,0,0
in_house,T/NK,endothelial,0.0888329246249862,0.145077720207254
in_house,B,endothelial,0.0973587550167221,0.296296296296296
in_house,monocyte/macrophage,endothelial,0.185548373295776,0.296296296296296
in_house,dendritic,endothelial,0.402462716044717,0.375
in_house,other/uncertain,endothelial,0.111523729218517,0.142857142857143
in_house,endothelial,endothelial,2.72732443531106,1
in_house,neutrophil,endothelial,0.142255185509321,0.19047619047619
in_house,plasma,endothelial,0.422931026492021,0.4
in_house,hepatocyte/tumor epithelial,endothelial,0,0
in_house,fibroblast/mesenchymal,endothelial,0,0
in_house,T/NK,fibroblast/mesenchymal,0.0332239492487513,0.0621761658031088
in_house,B,fibroblast/mesenchymal,0.0153441566479585,0.037037037037037
in_house,monocyte/macrophage,fibroblast/mesenchymal,0.0406175596267785,0.0740740740740741
in_house,dendritic,fibroblast/mesenchymal,0.409750522547369,0.625
in_house,other/uncertain,fibroblast/mesenchymal,0.0736548696111432,0.142857142857143
in_house,endothelial,fibroblast/mesenchymal,0,0
in_house,neutrophil,fibroblast/mesenchymal,0.0149447884158407,0.0476190476190476
in_house,plasma,fibroblast/mesenchymal,0.120949674919174,0.2
in_house,hepatocyte/tumor epithelial,fibroblast/mesenchymal,0.0509026750883746,0.2
in_house,fibroblast/mesenchymal,fibroblast/mesenchymal,1.24990487667572,1
in_house,T/NK,hepatocyte/tumor epithelial,0.00869854407845868,0.0145454545454545
in_house,B,hepatocyte/tumor epithelial,0,0
in_house,monocyte/macrophage,hepatocyte/tumor epithelial,0,0
in_house,plasma,hepatocyte/tumor epithelial,0,0
in_house,dendritic,hepatocyte/tumor epithelial,0,0
in_house,neutrophil,hepatocyte/tumor epithelial,0.026435813723164,0.0192307692307692
in_house,other/uncertain,hepatocyte/tumor epithelial,0.0368598049913476,0.0547945205479452
in_house,fibroblast/mesenchymal,hepatocyte/tumor epithelial,0.0296635110356583,0.0833333333333333
in_house,endothelial,hepatocyte/tumor epithelial,0.173253645440832,0.666666666666667
in_house,mast,hepatocyte/tumor epithelial,0,0
in_house,T/NK,T/NK,2.15898572286942,1
in_house,B,T/NK,0.707817684557796,0.681818181818182
in_house,monocyte/macrophage,T/NK,0.952600878689265,0.619047619047619
in_house,plasma,T/NK,0.452325553922253,0.538461538461538
in_house,dendritic,T/NK,0.110990049729716,0.333333333333333
in_house,neutrophil,T/NK,0.751711867901757,0.5
in_house,other/uncertain,T/NK,0.797629946458186,0.63013698630137
